tweet_id,retweet,favorites
729854734790754305,1009,3707
729838605770891264,338,1598
729823566028484608,1122,3647
729463711119904772,2082,5304
729113531270991872,287,1734
728986383096946689,735,2883
728760639972315136,1535,4276
728751179681943552,614,2533
728653952833728512,944,3054
728409960103686147,1820,4489
728387165835677696,875,3415
728046963732717569,1079,3922
728035342121635841,1505,4149
728015554473250816,989,3780
727685679342333952,572,2715
727644517743104000,1583,5368
727524757080539137,1078,4095
727314416056803329,670,3060
727286334147182592,744,2816
727175381690781696,1237,3584
727155742655025152,1194,3313
726935089318363137,2196,6281
726887082820554753,1362,3524
726828223124897792,911,3297
726224900189511680,1041,4070
725842289046749185,2409,6509
725786712245440512,1239,3837
725729321944506368,1603,4785
725458796924002305,554,1299
724983749226668032,1164,3433
724771698126512129,566,2146
724405726123311104,1508,4857
724049859469295616,1615,3967
724046343203856385,512,2450
724004602748780546,1387,3827
723912936180330496,1122,3582
723688335806480385,2636,7025
723673163800948736,812,2786
723179728551723008,1685,4855
722974582966214656,1428,3754
722613351520608256,1492,4579
721503162398597120,1639,4209
721001180231503872,551,2340
720785406564900865,698,2858
720775346191278080,564,2249
720415127506415616,1354,3782
720389942216527872,2259,5854
720340705894408192,872,2620
720059472081784833,1015,3549
720043174954147842,1813,4563
719991154352222208,1589,4471
719704490224398336,1292,4171
719551379208073216,1707,4636
719367763014393856,685,2598
719339463458033665,1117,4085
719332531645071360,854,3175
718971898235854848,984,3197
718939241951195136,1580,4799
718631497683582976,7195,17296
718613305783398402,427,2251
718540630683709445,920,2241
718460005985447936,474,2499
718454725339934721,1373,4499
718246886998687744,446,1757
718234618122661888,912,3559
717841801130979328,542,2269
717790033953034240,983,2631
717537687239008257,1657,5299
717428917016076293,405,1474
717421804990701568,754,2882
717047459982213120,1733,5789
717009362452090881,866,2970
716802964044845056,1047,3956
716791146589110272,1455,7731
716730379797970944,395,1132
716447146686459905,5294,11958
716439118184652801,189,2189
716285507865542656,962,2550
716080869887381504,1701,6236
715928423106027520,792,2925
715758151270801409,1282,3408
715733265223708672,1523,4274
715704790270025728,511,2551
715696743237730304,1160,3603
715680795826982913,1440,3960
715360349751484417,1408,5028
715342466308784130,621,2787
715220193576927233,585,2205
715200624753819648,1679,4743
715009755312439296,1104,3809
714982300363173890,929,3421
714962719905021952,3828,6732
714957620017307648,1276,3803
714631576617938945,894,3008
714606013974974464,825,3332
714485234495041536,1006,2445
714258258790387713,666,2812
714251586676113411,757,3021
714214115368108032,796,2109
714141408463036416,1277,3994
713919462244790272,720,3035
713909862279876608,483,1742
713900603437621249,659,2609
713761197720473600,1237,4453
713411074226274305,1184,4086
713177543487135744,2586,6635
713175907180089344,1327,4076
712809025985978368,6063,17507
712717840512598017,4495,11296
712668654853337088,1096,3818
712438159032893441,1413,4896
712309440758808576,24,221
712097430750289920,930,3449
712092745624633345,809,2702
712085617388212225,434,3010
712065007010385924,567,2072
711998809858043904,120,0
711968124745228288,2086,7403
711743778164514816,906,2611
711732680602345472,3682,8062
711694788429553666,16574,30207
711652651650457602,819,3542
711363825979756544,1015,3314
711306686208872448,676,3041
711008018775851008,558,2735
710997087345876993,1257,4205
710844581445812225,609,2347
710833117892898816,476,2465
710658690886586372,512,2134
710609963652087808,2150,4420
710588934686908417,1696,4170
710296729921429505,668,2197
710283270106132480,478,1994
710272297844797440,1137,4140
710269109699739648,1012,2191
710153181850935296,808,2674
710140971284037632,799,2512
710117014656950272,1778,5022
709918798883774466,992,3221
709901256215666688,92,607
709852847387627521,1085,3224
709566166965075968,1070,3251
709556954897764353,974,3014
709519240576036864,219,1383
709449600415961088,517,2021
709409458133323776,616,2419
709225125749587968,520,2203
709207347839836162,5163,11394
709198395643068416,588,2265
709179584944730112,608,1850
709158332880297985,363,1874
709042156699303936,1474,4318
708853462201716736,592,1668
708845821941387268,801,2738
708834316713893888,448,1549
708810915978854401,6239,15195
708738143638450176,737,2533
708711088997666817,637,2333
708479650088034305,616,2339
708469915515297792,728,2847
708400866336894977,9035,14636
708356463048204288,1197,3297
708349470027751425,676,2185
708149363256774660,1411,3979
708130923141795840,783,3093
708119489313951744,896,2470
708109389455101952,500,1796
708026248782585858,1747,4059
707995814724026368,1012,2861
707983188426153984,2,45
707969809498152960,866,2481
707776935007539200,871,3006
707741517457260545,552,2284
707738799544082433,2195,3724
707693576495472641,915,3118
707629649552134146,781,2349
707610948723478529,5697,15558
707420581654872064,631,2067
707411934438625280,542,2111
707387676719185920,1143,3206
707377100785885184,974,3004
707315916783140866,576,2280
707297311098011648,707,2576
707059547140169728,619,2396
707038192327901184,716,2014
707021089608753152,1220,3724
707014260413456384,537,2108
706904523814649856,7103,13398
706901761596989440,521,1881
706681918348251136,889,3019
706644897839910912,981,2345
706593038911545345,580,1981
706538006853918722,1285,3181
706516534877929472,928,2870
706346369204748288,841,3162
706310011488698368,7116,19496
706291001778950144,434,1565
706265994973601792,847,2513
706169069255446529,2000,3576
706166467411222528,1443,4712
706153300320784384,343,1355
705975130514706432,660,2856
705970349788291072,794,2915
705898680587526145,494,2175
705786532653883392,466,1789
705591895322394625,1025,2901
705475953783398401,823,2732
705442520700944385,1455,4055
705428427625635840,1515,3499
705239209544720384,676,2766
705223444686888960,712,2368
705102439679201280,472,1955
705066031337840642,555,2008
704871453724954624,1014,3952
704859558691414016,475,2064
704847917308362754,1363,4687
704819833553219584,895,2441
704761120771465216,2617,6120
704499785726889984,900,2652
704491224099647488,71,688
704480331685040129,977,3142
704364645503647744,3224,7315
704347321748819968,312,1443
704134088924532736,410,1383
704113298707505153,519,1712
704054845121142784,841,2689
703774238772166656,404,1699
703769065844768768,1018,3009
703631701117943808,599,2356
703611486317502464,1378,3536
703425003149250560,1217,3493
703407252292673536,623,2254
703382836347330562,1024,3213
703356393781329922,344,1761
703268521220972544,494,1823
703079050210877440,2794,6796
703041949650034688,11281,24284
702932127499816960,650,2366
702899151802126337,410,1478
702684942141153280,963,2969
702671118226825216,506,2014
702598099714314240,3126,11304
702539513671897089,864,2635
702332542343577600,1382,2928
702321140488925184,948,3018
702276748847800320,694,2278
702217446468493312,1222,4380
701981390485725185,887,3149
701952816642965504,926,3534
701889187134500865,1254,3240
701805642395348998,1503,3107
701601587219795968,415,1923
701570477911896070,837,2574
701545186879471618,549,2447
701214700881756160,4623,11244
700890391244103680,509,2034
700864154249383937,555,2389
700847567345688576,449,2267
700796979434098688,855,2251
700747788515020802,8408,20970
700518061187723268,720,2388
700505138482569216,521,2100
700462010979500032,1622,3776
700167517596164096,652,2425
700151421916807169,607,2050
700143752053182464,2425,6902
700062718104104960,611,2444
700029284593901568,528,1912
700002074055016451,1197,3023
699801817392291840,846,2772
699788877217865730,469,2054
699779630832685056,1103,2499
699775878809702401,537,1801
699691744225525762,4146,9432
699446877801091073,2392,5496
699434518667751424,464,2024
699423671849451520,287,1250
699413908797464576,569,1928
699370870310113280,391,1748
699323444782047232,783,2888
699088579889332224,561,2079
699079609774645248,570,2254
699072405256409088,1075,2708
699060279947165696,1612,3418
699036661657767936,1088,2393
698989035503689728,875,3073
698953797952008193,824,2478
698907974262222848,553,2333
698710712454139905,616,2261
698703483621523456,334,1322
698635131305795584,311,1198
698549713696649216,558,2148
698355670425473025,394,1700
698342080612007937,868,2072
698262614669991936,1791,4389
698195409219559425,5435,15481
698178924120031232,674,2583
697995514407682048,305,1409
697990423684476929,1167,3010
697943111201378304,611,2195
697881462549430272,1053,2773
697630435728322560,497,1597
697616773278015490,921,2888
697596423848730625,1131,2765
697575480820686848,451,1881
697516214579523584,988,1870
697482927769255936,597,2230
697463031882764288,1267,3159
697270446429966336,1711,4337
697259378236399616,899,3033
697255105972801536,1052,2843
697242256848379904,615,2323
696900204696625153,933,2911
696894894812565505,615,2166
696886256886657024,1623,4438
696877980375769088,636,2256
696754882863349760,328,1369
696744641916489729,833,1889
696713835009417216,583,2169
696518437233913856,1561,3624
696490539101908992,127,1133
696488710901260288,925,2304
696405997980676096,1050,2920
696100768806522880,584,1770
695816827381944320,1051,2754
695794761660297217,705,2914
695767669421768709,664,1705
695629776980148225,1889,4182
695446424020918272,1649,4084
695409464418041856,3233,7968
695314793360662529,1293,3325
695095422348574720,549,2450
695074328191332352,989,2600
695064344191721472,527,1475
695051054296211456,715,2429
694925794720792577,817,2489
694905863685980160,832,2531
694669722378485760,13040,32926
694356675654983680,250,1387
694352839993344000,538,1877
694342028726001664,431,1458
694329668942569472,449,1819
694206574471057408,1845,3807
694183373896572928,842,2702
694001791655137281,923,3134
693993230313091072,357,1729
693942351086120961,327,1619
693647888581312512,517,2471
693644216740769793,115,1265
693642232151285760,376,2347
693629975228977152,719,2255
693622659251335168,336,1416
693590843962331137,1774,4647
693582294167244802,222,1514
693486665285931008,565,1623
693280720173801472,1120,3082
693267061318012928,731,2196
693262851218264065,452,2040
693231807727280129,669,2645
693155686491000832,2887,7254
693109034023534592,549,1558
693095443459342336,403,1697
692919143163629568,695,2495
692905862751522816,789,2232
692901601640583168,535,1611
692894228850999298,713,2077
692828166163931137,795,2654
692752401762250755,3293,6266
692568918515392513,1391,4024
692535307825213440,1230,2898
692530551048294401,368,1695
692423280028966913,197,1366
692417313023332352,3131,8633
692187005137076224,743,2332
692158366030913536,717,1969
692142790915014657,353,1510
692041934689402880,1130,3112
692017291282812928,868,2668
691820333922455552,1488,3642
691793053716221953,3817,7471
691756958957883396,884,2595
691675652215414786,459,1793
691483041324204033,500,2193
691459709405118465,1019,3718
691444869282295808,749,2431
691416866452082688,6889,17798
691321916024623104,598,2375
691096613310316544,792,2753
691090071332753408,305,1603
690989312272396288,2609,5433
690959652130045952,1112,3304
690938899477221376,1742,3765
690932576555528194,903,3021
690735892932222976,1148,3489
690728923253055490,465,1996
690690673629138944,744,2145
690649993829576704,247,1199
690607260360429569,14,279
690597161306841088,546,1779
690400367696297985,406,1741
690374419777196032,759,2964
690360449368465409,789,2442
690348396616552449,461,1365
690248561355657216,369,1538
690021994562220032,918,2575
690015576308211712,658,2294
690005060500217858,1533,3377
689999384604450816,328,1303
689993469801164801,404,1347
689977555533848577,406,1262
689905486972461056,620,2253
689877686181715968,1040,2788
689835978131935233,688,2012
689661964914655233,850,2993
689659372465688576,3461,9505
689623661272240129,579,2038
689599056876867584,5005,10728
689557536375177216,403,1896
689517482558820352,1293,3118
689289219123089408,845,2065
689283819090870273,1002,3006
689280876073582592,638,1820
689275259254616065,225,1050
689255633275777024,971,2342
689154315265683456,895,2854
689143371370250240,454,1863
688916208532455424,772,2492
688908934925697024,706,1939
688898160958271489,710,1920
688894073864884227,618,2056
688828561667567616,321,1274
688804835492233216,168,885
688789766343622656,604,2045
688547210804498433,626,2392
688519176466644993,657,2145
688385280030670848,4073,8507
688211956440801280,751,2073
688179443353796608,527,1977
688116655151435777,696,2604
688064179421470721,321,1592
687841446767013888,2244,5005
687826841265172480,1006,2511
687818504314159109,861,2276
687807801670897665,656,2197
687732144991551489,594,1612
687704180304273409,764,2236
687664829264453632,469,1800
687494652870668288,527,1754
687480748861947905,221,1471
687476254459715584,480,1824
687460506001633280,490,1906
687399393394311168,550,1742
687317306314240000,8317,18605
687312378585812992,1726,3997
687127927494963200,2044,4960
687124485711986689,460,2015
687109925361856513,2224,5344
687102708889812993,869,2167
687096057537363968,551,2072
686947101016735744,2899,7968
686760001961103360,1254,3232
686749460672679938,1313,3192
686730991906516992,1087,3791
686683045143953408,728,2603
686618349602762752,1236,3401
686606069955735556,490,1747
686394059078897668,630,1586
686386521809772549,791,3002
686377065986265092,514,2044
686358356425093120,596,1992
686286779679375361,1519,3703
686050296934563840,665,2065
686035780142297088,103,1058
686034024800862208,1034,2831
686007916130873345,363,2273
686003207160610816,562,1676
685973236358713344,477,1933
685943807276412928,532,1494
685906723014619143,2580,6881
685681090388975616,110,1884
685667379192414208,506,2179
685663452032069632,1329,2967
685641971164143616,693,2681
685547936038666240,14072,30287
685532292383666176,1043,2803
685325112850124800,3569,8658
685321586178670592,578,2438
685315239903100929,941,3020
685307451701334016,395,1920
685268753634967552,1070,2831
685198997565345792,588,2135
685169283572338688,1272,3773
684969860808454144,326,2215
684959798585110529,2804,6277
684940049151070208,944,2959
684926975086034944,417,3207
684914660081053696,1320,3209
684902183876321280,463,1716
684880619965411328,722,1919
684830982659280897,19610,32263
684800227459624960,899,2511
684594889858887680,3163,8160
684588130326986752,1273,3800
684567543613382656,1101,2751
684538444857667585,852,2429
684481074559381504,1069,3554
684460069371654144,502,1811
684241637099323392,2937,7461
684225744407494656,183,1136
684222868335505415,1236,3503
684200372118904832,943,1978
684195085588783105,452,1757
684188786104872960,1045,3213
684177701129875456,591,1861
684147889187209216,1366,2732
684122891630342144,425,1857
684097758874210310,1293,3777
683857920510050305,1017,3506
683852578183077888,315,1786
683849932751646720,849,2402
683834909291606017,1017,2406
683828599284170753,969,2578
683773439333797890,1217,3064
683742671509258241,2990,5955
683515932363329536,2603,6766
683498322573824003,872,2924
683481228088049664,901,2442
683462770029932544,620,2237
683449695444799489,1453,3570
683391852557561860,2170,7024
683357973142474752,822,2657
683142553609318400,931,2639
683111407806746624,814,3132
683098815881154561,587,1991
683078886620553216,517,1852
683030066213818368,666,1994
682962037429899265,14812,33673
682808988178739200,154,1626
682788441537560576,1016,2276
682750546109968385,398,1397
682697186228989953,333,1210
682662431982772225,986,2806
682638830361513985,533,1899
682429480204398592,1042,3172
682406705142087680,1584,6945
682393905736888321,595,2060
682389078323662849,423,1534
682303737705140231,882,2811
682259524040966145,1077,3796
682242692827447297,1036,2956
682088079302213632,8837,16734
682059653698686977,1522,4528
682047327939461121,845,2940
682032003584274432,1787,6041
682003177596559360,1364,2849
681981167097122816,914,2587
681891461017812993,744,2267
681694085539872773,3677,11779
681679526984871937,399,1626
681654059175129088,819,2411
681610798867845120,416,1725
681579835668455424,1173,3241
681523177663676416,5182,13121
681340665377193984,246,1516
681339448655802368,3691,8539
681320187870711809,671,2402
681302363064414209,1617,3587
681297372102656000,850,2950
681281657291280384,992,2954
681261549936340994,235,1331
681242418453299201,469,1352
681231109724700672,435,2230
681193455364796417,1332,3400
680970795137544192,582,2203
680959110691590145,1816,4203
680940246314430465,933,2919
680934982542561280,391,1905
680913438424612864,562,2206
680889648562991104,323,1611
680836378243002368,1181,3174
680805554198020098,607,1969
680801747103793152,739,2180
680798457301471234,937,2598
680609293079592961,622,2405
680583894916304897,1186,3293
680497766108381184,1728,3876
680494726643068929,438,1569
680473011644985345,668,2338
680440374763077632,438,1318
680221482581123072,260,1355
680206703334408192,1039,2576
680191257256136705,440,1971
680176173301628928,1389,3546
680161097740095489,669,2134
680145970311643136,1553,3306
680130881361686529,853,2107
680115823365742593,821,2488
680100725817409536,1243,3291
680085611152338944,8109,11697
680070545539371008,771,2379
679877062409191424,575,1784
679872969355714560,595,2010
679862121895714818,553,2243
679854723806179328,1096,2604
679844490799091713,684,2179
679828447187857408,12515,33018
679777920601223168,991,2848
679736210798047232,713,1906
679729593985699840,746,1986
679722016581222400,424,1532
679530280114372609,1876,4355
679527802031484928,647,2417
679511351870550016,1143,3059
679503373272485890,1330,2898
679475951516934144,578,1913
679462823135686656,16927,29280
679405845277462528,1070,2151
679158373988876288,7210,19353
679148763231985668,919,2546
679132435750195208,1034,2690
679111216690831360,2298,5408
679062614270468097,7175,15437
679047485189439488,585,2051
679001094530465792,1092,2587
678991772295516161,1014,2058
678969228704284672,407,1497
678800283649069056,816,2349
678798276842360832,1023,3157
678774928607469569,818,2566
678767140346941444,1221,3212
678764513869611008,413,1477
678755239630127104,2916,6461
678740035362037760,1484,3383
678708137298427904,2176,5111
678675843183484930,1311,2597
678643457146150913,359,1875
678446151570427904,1370,3647
678424312106393600,2261,4982
678410210315247616,1603,3816
678399652199309312,28450,73162
678396796259975168,373,1450
678389028614488064,380,1708
678380236862578688,821,2227
678341075375947776,471,1568
678334497360859136,222,1180
678278586130948096,5465,10383
678255464182861824,327,1445
678023323247357953,340,1739
678021115718029313,5602,12319
677961670166224897,1520,3127
677918531514703872,364,1214
677895101218201600,1835,4379
677716515794329600,874,2780
677700003327029250,1284,3098
677698403548192770,286,1116
677687604918272002,751,2251
677673981332312066,1341,3025
677662372920729601,840,1769
677644091929329666,725,1704
677573743309385728,597,1929
677565715327688705,409,1188
677557565589463040,1011,2210
677547928504967168,3282,6293
677530072887205888,204,964
677335745548390400,1545,2753
677334615166730240,249,1222
677331501395156992,207,986
677328882937298944,1337,3323
677314812125323265,469,1492
677301033169788928,354,1110
677269281705472000,636,1793
677228873407442944,1459,3196
677187300187611136,807,2476
676975532580409345,949,2520
676957860086095872,719,2017
676949632774234114,348,1176
676948236477857792,771,1950
676946864479084545,326,1573
676942428000112642,665,1868
676936541936185344,4412,11581
676916996760600576,1610,2685
676897532954456065,647,2048
676864501615042560,621,1884
676821958043033607,13714,20643
676819651066732545,598,1651
676811746707918848,379,1302
676776431406465024,1794,4503
676617503762681856,854,2608
676613908052996102,176,983
676606785097199616,386,1719
676603393314578432,339,1036
676593408224403456,1882,4118
676590572941893632,110,837
676588346097852417,696,2076
676582956622721024,251,1073
676575501977128964,984,2323
676533798876651520,487,1693
676496375194980353,469,1371
676470639084101634,4163,10542
676440007570247681,587,1559
676430933382295552,302,1262
676263575653122048,483,1886
676237365392908289,248,1087
676219687039057920,27633,70627
676215927814406144,516,1569
676191832485810177,915,2047
676146341966438401,584,1746
676121918416756736,1024,1959
676101918813499392,1047,2578
676098748976615425,1245,2669
676089483918516224,389,1178
675898130735476737,506,1440
675891555769696257,761,1918
675888385639251968,839,2114
675878199931371520,1236,3776
675870721063669760,496,1463
675853064436391936,1132,2418
675849018447167488,123,863
675845657354215424,774,2041
675822767435051008,474,1383
675820929667219457,206,954
675798442703122432,3039,9291
675781562965868544,418,1452
675740360753160193,295,1055
675710890956750848,716,1681
675707330206547968,596,1784
675706639471788032,85,583
675534494439489536,361,1661
675531475945709568,329,1064
675522403582218240,249,936
675517828909424640,407,1147
675501075957489664,5200,15502
675497103322386432,1130,2814
675489971617296384,526,1148
675483430902214656,852,1657
675432746517426176,501,1356
675372240448454658,452,1523
675362609739206656,192,940
675354435921575936,14848,29368
675349384339542016,1996,3521
675334060156301312,1127,2480
675166823650848770,1380,3164
675153376133427200,2255,5575
675149409102012420,1496,3341
675147105808306176,197,841
675146535592706048,254,1050
675145476954566656,778,1911
675135153782571009,410,1160
675113801096802304,686,1731
675111688094527488,213,867
675109292475830276,995,2513
675047298674663426,274,924
675015141583413248,1033,2404
675006312288268288,200,872
675003128568291329,406,1387
674999807681908736,951,1989
674805413498527744,315,757
674800520222154752,745,2689
674793399141146624,950,2218
674790488185167872,216,981
674788554665512960,181,718
674781762103414784,1042,1802
674774481756377088,407,980
674767892831932416,689,1623
674764817387900928,200,699
674754018082705410,382,1227
674752233200820224,399,1307
674743008475090944,463,1258
674742531037511680,44,430
674739953134403584,326,965
674737130913071104,80,580
674690135443775488,411,1022
674670581682434048,565,1443
674664755118911488,204,809
674646392044941312,429,1279
674644256330530816,239,925
674638615994089473,509,1511
674632714662858753,500,1338
674606911342424069,86,838
674468880899788800,1773,5543
674447403907457024,314,954
674436901579923456,344,986
674422304705744896,464,1280
674416750885273600,114,608
674410619106390016,400,1067
674394782723014656,487,1332
674372068062928900,280,765
674330906434379776,65,504
674318007229923329,449,1250
674307341513269249,6008,10105
674291837063053312,5128,13145
674271431610523648,642,1393
674269164442398721,202,823
674265582246694913,726,1457
674262580978937856,381,1176
674255168825880576,464,1298
674082852460433408,144,677
674075285688614912,245,887
674063288070742018,1904,5704
674053186244734976,1124,2944
674051556661161984,431,1288
674045139690631169,564,1266
674042553264685056,109,634
674038233588723717,366,976
674036086168010753,180,759
674024893172875264,1081,1577
674019345211760640,264,1010
674014384960745472,559,1384
674008982932058114,299,1083
673956914389192708,833,1741
673919437611909120,325,1054
673906403526995968,1427,2838
673887867907739649,220,839
673716320723169284,669,2775
673715861853720576,1804,3156
673711475735838725,264,938
673709992831262724,236,747
673708611235921920,253,948
673707060090052608,346,987
673705679337693185,358,1124
673700254269775872,500,1280
673697980713705472,1689,3500
673689733134946305,568,1536
673688752737402881,438,1124
673686845050527744,375,1273
673680198160809984,414,1227
673662677122719744,326,1122
673656262056419329,198,650
673636718965334016,307,993
673612854080196609,629,1423
673583129559498752,313,1061
673580926094458881,237,733
673576835670777856,486,1226
673363615379013632,266,929
673359818736984064,592,1285
673355879178194945,491,1337
673352124999274496,471,1492
673350198937153538,183,681
673345638550134785,1097,2223
673343217010679808,234,853
673342308415348736,492,1127
673320132811366400,6860,11921
673317986296586240,216,779
673295268553605120,2739,6704
673270968295534593,312,953
673240798075449344,614,1272
673213039743795200,724,1965
673148804208660480,547,1486
672997845381865473,629,1747
672995267319328768,251,843
672988786805112832,253,874
672984142909456390,469,1116
672980819271634944,887,1622
672975131468300288,775,1492
672970152493887488,302,836
672968025906282496,468,1180
672964561327235073,556,1258
672902681409806336,422,1229
672898206762672129,363,792
672884426393653248,723,1366
672877615439593473,299,906
672834301050937345,502,1151
672828477930868736,416,1107
672640509974827008,270,873
672622327801233409,419,1147
672614745925664768,510,1085
672609152938721280,338,967
672604026190569472,335,964
672594978741354496,528,1175
672591762242805761,284,840
672591271085670400,157,638
672538107540070400,316,899
672523490734551040,146,550
672488522314567680,371,988
672482722825261057,517,987
672481316919734272,110,637
672475084225949696,605,1292
672466075045466113,447,1193
672272411274932228,2921,5694
672267570918129665,535,1310
672264251789176834,285,1008
672256522047614977,1324,2506
672254177670729728,647,1270
672248013293752320,520,1526
672245253877968896,131,606
672239279297454080,275,804
672231046314901505,876,1618
672222792075620352,176,700
672205392827572224,1005,1974
672169685991993344,317,909
672160042234327040,303,764
672139350159835138,592,1536
672125275208069120,985,2108
672095186491711488,328,872
672082170312290304,318,836
672068090318987265,439,1131
671896809300709376,3663,7581
671891728106971137,479,1170
671882082306625538,1201,3089
671879137494245376,570,1242
671874878652489728,478,1104
671866342182637568,417,993
671855973984772097,371,791
671789708968640512,2990,6301
671768281401958400,433,1043
671763349865160704,770,1489
671744970634719232,659,1200
671743150407421952,200,672
671735591348891648,651,1282
671729906628341761,3786,7476
671561002136281088,6296,11351
671550332464455680,183,809
671547767500775424,496,1202
671544874165002241,888,1725
671542985629241344,483,966
671538301157904385,333,838
671536543010570240,343,1035
671533943490011136,493,897
671528761649688577,214,735
671520732782923777,454,1215
671518598289059840,250,829
671511350426865664,605,1419
671504605491109889,3112,6215
671497587707535361,386,823
671488513339211776,412,883
671486386088865792,172,509
671485057807351808,195,676
671390180817915904,650,1276
671362598324076544,257,972
671357843010908160,133,351
671355857343524864,104,418
671347597085433856,369,830
671186162933985280,176,637
671182547775299584,283,974
671166507850801152,301,778
671163268581498880,965,1455
671159727754231808,68,314
671154572044468225,186,624
671151324042559489,126,587
671147085991960577,191,581
671141549288370177,569,1018
671138694582165504,340,819
671134062904504320,162,652
671122204919246848,2180,3073
671115716440031232,669,1208
671109016219725825,377,1000
670995969505435648,241,965
670842764863651840,7548,21999
670840546554966016,165,522
670838202509447168,597,980
670833812859932673,109,382
670832455012716544,184,644
670826280409919488,3490,4860
670823764196741120,159,673
670822709593571328,83,543
670815497391357952,1312,2774
670811965569282048,230,981
670807719151067136,425,1051
670804601705242624,814,1730
670803562457407488,77,300
670797304698376195,202,658
670792680469889025,236,731
670789397210615808,210,582
670786190031921152,168,527
670783437142401025,330,721
670782429121134593,653,1344
670780561024270336,249,698
670778058496974848,62,297
670764103623966721,371,954
670755717859713024,87,392
670733412878163972,446,847
670727704916926465,312,734
670717338665226240,416,1048
670704688707301377,317,687
670691627984359425,208,516
670679630144274432,240,663
670676092097810432,35,214
670668383499735048,4298,9420
670474236058800128,629,1330
670468609693655041,77,314
670465786746662913,466,852
670452855871037440,174,489
670449342516494336,566,1072
670444955656130560,1735,6038
670442337873600512,175,579
670435821946826752,433,938
670434127938719744,559,1254
670433248821026816,100,295
670428280563085312,520,1226
670427002554466305,141,461
670421925039075328,549,1137
670420569653809152,265,537
670417414769758208,280,501
670411370698022913,765,1787
670408998013820928,187,485
670403879788544000,128,374
670385711116361728,172,488
670374371102445568,236,669
670361874861563904,55,288
670338931251150849,96,371
670319130621435904,1064,3460
670303360680108032,107,382
670290420111441920,249,623
670093938074779648,275,905
670086499208155136,217,618
670079681849372674,1055,1951
670073503555706880,677,1380
670069087419133954,205,550
670061506722140161,289,664
670055038660800512,279,592
670046952931721218,151,575
670040295598354432,96,655
670037189829525505,240,527
670003130994700288,77,294
669993076832759809,70,282
669972011175813120,132,392
669970042633789440,43,271
669942763794931712,131,443
669926384437997569,81,337
669923323644657664,50,202
669753178989142016,338,704
669749430875258880,55,227
669684865554620416,74,446
669683899023405056,93,337
669682095984410625,115,311
669680153564442624,241,580
669661792646373376,365,713
669625907762618368,1560,3107
669603084620980224,316,844
669597912108789760,131,447
669583744538451968,797,1315
669573570759163904,120,387
669571471778410496,877,1401
669567591774625800,45,201
669564461267722241,104,335
669393256313184256,62,313
669375718304980992,626,1168
669371483794317312,148,434
669367896104181761,129,405
669363888236994561,200,556
669359674819481600,103,330
669354382627049472,1087,2371
669353438988365824,225,563
669351434509529089,153,377
669328503091937280,363,904
669327207240699904,101,496
669324657376567296,182,439
669216679721873412,346,1052
669214165781868544,135,384
669203728096960512,406,885
669037058363662336,263,571
669015743032369152,322,648
669006782128353280,209,510
669000397445533696,5497,18623
668994913074286592,187,389
668992363537309700,292,657
668989615043424256,288,592
668988183816871936,389,796
668986018524233728,139,477
668981893510119424,257,478
668979806671884288,291,701
668975677807423489,495,1149
668967877119254528,18,127
668960084974809088,209,617
668955713004314625,63,240
668932921458302977,50,227
668902994700836864,87,276
668892474547511297,126,353
668872652652679168,267,475
668852170888998912,139,409
668826086256599040,112,382
668815180734689280,225,491
668779399630725120,323,627
668655139528511488,187,471
668645506898350081,457,770
668643542311546881,445,781
668641109086707712,464,943
668636665813057536,434,916
668633411083464705,1373,2453
668631377374486528,279,616
668627278264475648,96,281
668625577880875008,109,326
668623201287675904,651,1242
668620235289837568,35,180
668614819948453888,271,542
668587383441514497,918,1472
668567822092664832,46,206
668544745690562560,197,453
668542336805281792,181,403
668537837512433665,61,226
668528771708952576,188,401
668507509523615744,87,276
668496999348633600,114,357
668484198282485761,207,371
668480044826800133,127,394
668466899341221888,439,767
668297328638447616,255,555
668291999406125056,28,213
668286279830867968,116,436
668274247790391296,195,717
668268907921326080,205,483
668256321989451776,516,1148
668248472370458624,406,839
668237644992782336,2411,5420
668226093875376128,85,246
668221241640230912,168,452
668204964695683073,171,487
668190681446379520,171,574
668171859951755264,161,424
668154635664932864,272,438
668142349051129856,239,508
668113020489474048,207,580
667937095915278337,687,1109
667924896115245057,95,264
667915453470232577,46,184
667911425562669056,245,430
667902449697558528,333,754
667886921285246976,906,1644
667885044254572545,397,729
667878741721415682,100,347
667873844930215936,338,550
667866724293877760,898,2704
667861340749471744,69,222
667832474953625600,54,255
667806454573760512,416,926
667801013445750784,80,282
667793409583771648,286,605
667782464991965184,210,362
667773195014021121,44,203
667766675769573376,185,371
667728196545200128,126,323
667724302356258817,266,422
667550904950915073,28,0
667550882905632768,25,0
667549055577362432,1940,5084
667546741521195010,106,303
667544320556335104,456,759
667538891197542400,58,175
667534815156183040,442,715
667530908589760512,206,409
667524857454854144,963,1496
667517642048163840,165,331
667509364010450944,1856,6034
667502640335572993,193,484
667495797102141441,231,457
667491009379606528,189,456
667470559035432960,85,225
667455448082227200,53,171
667453023279554560,73,279
667443425659232256,486,681
667437278097252352,197,396
667435689202614272,76,267
667405339315146752,194,410
667393430834667520,50,168
667369227918143488,142,328
667211855547486208,209,425
667200525029539841,227,541
667192066997374976,86,332
667188689915760640,328,642
667182792070062081,5247,12494
667177989038297088,48,164
667176164155375616,385,525
